country,city,connectorType,durationCharge,durationSession,energy,tariff,cost,meanPower,maxPower,startDate,startTimestamp,weekDayStart,yearStart,hourStart,minuteStart,endDate,endTimestamp,weekDayEnd,yearEnd,hourEnd,minuteEnd,anomaly,class
UK,Dunkeld,Rapid,0.12,0.12,3.84,0.0,0.0,32.0,50.0,14/03/2019 17:53:00,1552582380.0,3,2019.0,17,53,14/03/2019 18:00:00,1552582800.0,3,2019.0,18,0,0,Normal
UK,Perth,Rapid,0.35,0.35,5.12,0.0,0.0,14.629,50.0,14/03/2019 18:15:00,1552583700.0,3,2019.0,18,15,14/03/2019 18:36:00,1552584960.0,3,2019.0,18,36,0,Normal
UK,Crieff,Fast,2.37,2.37,19.405,1.25,24.26,8.188,22.0,14/03/2019 18:19:00,1552583940.0,3,2019.0,18,19,14/03/2019 20:41:00,1552592460.0,3,2019.0,20,41,0,Normal
UK,Perth,Rapid,0.35,0.35,14.9,0.0,0.0,42.571,50.0,14/03/2019 18:49:00,1552585740.0,3,2019.0,18,49,14/03/2019 19:10:00,1552587000.0,3,2019.0,19,10,0,Normal
UK,Perth,Rapid,0.63,0.63,16.1,0.0,0.0,25.556,50.0,14/03/2019 18:50:00,1552585800.0,3,2019.0,18,50,14/03/2019 19:28:00,1552588080.0,3,2019.0,19,28,0,Normal
UK,Crieff,Rapid,0.2,0.2,4.46,0.0,0.0,22.3,50.0,14/03/2019 19:09:00,1552586940.0,3,2019.0,19,9,14/03/2019 19:21:00,1552587660.0,3,2019.0,19,21,0,Normal
UK,Perth,Rapid,0.27,0.27,8.22,0.46,3.78,30.444,50.0,14/03/2019 19:13:00,1552587180.0,3,2019.0,19,13,14/03/2019 19:29:00,1552588140.0,3,2019.0,19,29,0,Normal
UK,Auchterarder,Rapid,0.23,0.23,3.75,0.15,0.56,16.304,50.0,14/03/2019 19:21:00,1552587660.0,3,2019.0,19,21,14/03/2019 19:35:00,1552588500.0,3,2019.0,19,35,0,Normal
UK,Perth,Fast,0.47,0.47,8.3,0.87,7.22,17.66,22.0,14/03/2019 19:29:00,1552588140.0,3,2019.0,19,29,14/03/2019 19:57:00,1552589820.0,3,2019.0,19,57,0,Normal
UK,Perth,Fast,2.65,2.65,39.386,1.17,46.08,14.863,22.0,14/03/2019 19:31:00,1552588260.0,3,2019.0,19,31,14/03/2019 22:10:00,1552597800.0,3,2019.0,22,10,0,Normal
UK,Kinross,Rapid,0.22,0.22,5.27,0.81,4.27,23.955,50.0,14/03/2019 19:46:00,1552589160.0,3,2019.0,19,46,14/03/2019 19:59:00,1552589940.0,3,2019.0,19,59,0,Normal
UK,Perth,Fast,2.42,2.42,24.371,0.41,9.99,10.071,22.0,14/03/2019 20:00:00,1552590000.0,3,2019.0,20,0,14/03/2019 22:25:00,1552598700.0,3,2019.0,22,25,0,Normal
UK,Perth,Rapid,0.45,0.45,5.79,0.43,2.49,12.867,50.0,14/03/2019 20:17:00,1552591020.0,3,2019.0,20,17,14/03/2019 20:44:00,1552592640.0,3,2019.0,20,44,0,Normal
UK,Kinross,Rapid,0.83,0.83,37.0,0.0,0.0,44.578,50.0,14/03/2019 20:27:00,1552591620.0,3,2019.0,20,27,14/03/2019 21:17:00,1552594620.0,3,2019.0,21,17,0,Normal
UK,Perth,Rapid,0.48,0.48,1.779,0.0,0.0,3.706,50.0,14/03/2019 21:22:00,1552594920.0,3,2019.0,21,22,14/03/2019 21:51:00,1552596660.0,3,2019.0,21,51,0,Normal
UK,Perth,Rapid,0.38,0.38,8.56,0.0,0.0,22.526,50.0,14/03/2019 21:32:00,1552595520.0,3,2019.0,21,32,14/03/2019 21:55:00,1552596900.0,3,2019.0,21,55,0,Normal
UK,Perth,Rapid,0.35,0.35,9.81,0.28,2.75,28.029,50.0,14/03/2019 22:01:00,1552597260.0,3,2019.0,22,1,14/03/2019 22:22:00,1552598520.0,3,2019.0,22,22,0,Normal
UK,Perth,Rapid,0.45,0.45,4.19,0.97,4.06,9.311,50.0,14/03/2019 22:30:00,1552599000.0,3,2019.0,22,30,14/03/2019 22:57:00,1552600620.0,3,2019.0,22,57,0,Normal
UK,Perth,Fast,7.28,7.28,8.03,0.39,3.13,1.103,7.0,15/03/2019 05:08:00,1552622880.0,4,2019.0,5,8,15/03/2019 12:25:00,1552649100.0,4,2019.0,12,25,0,Normal
UK,Perth,Rapid,0.13,0.13,3.23,0.0,0.0,24.846,50.0,15/03/2019 07:41:00,1552632060.0,4,2019.0,7,41,15/03/2019 07:49:00,1552632540.0,4,2019.0,7,49,0,Normal
UK,Aberfeldy,Fast,5.6,5.6,8.395,0.0,0.0,1.499,22.0,15/03/2019 07:47:00,1552632420.0,4,2019.0,7,47,15/03/2019 13:23:00,1552652580.0,4,2019.0,13,23,0,Normal
UK,Perth,Rapid,0.27,0.27,5.0,1.04,5.2,18.519,50.0,15/03/2019 07:49:00,1552632540.0,4,2019.0,7,49,15/03/2019 08:05:00,1552633500.0,4,2019.0,8,5,0,Normal
UK,Perth,Rapid,0.4,0.4,5.82,0.0,0.0,14.55,50.0,15/03/2019 07:59:00,1552633140.0,4,2019.0,7,59,15/03/2019 08:23:00,1552634580.0,4,2019.0,8,23,0,Normal
UK,Perth,Rapid,3.5,3.5,7.707,0.0,0.0,2.202,50.0,15/03/2019 08:12:00,1552633920.0,4,2019.0,8,12,15/03/2019 11:42:00,1552646520.0,4,2019.0,11,42,0,Normal
UK,Perth,Fast,4.97,4.97,7.35,1.26,9.26,1.479,22.0,15/03/2019 08:14:00,1552634040.0,4,2019.0,8,14,15/03/2019 13:12:00,1552651920.0,4,2019.0,13,12,0,Normal
UK,Perth,Fast,5.17,5.17,17.63,1.02,17.98,3.41,22.0,15/03/2019 08:25:00,1552634700.0,4,2019.0,8,25,15/03/2019 13:35:00,1552653300.0,4,2019.0,13,35,0,Normal
UK,Blairgowrie,Rapid,0.37,0.37,5.94,0.0,0.0,16.054,50.0,15/03/2019 08:29:00,1552634940.0,4,2019.0,8,29,15/03/2019 08:51:00,1552636260.0,4,2019.0,8,51,0,Normal
UK,Kinross,Rapid,0.38,0.38,10.21,0.0,0.0,26.868,50.0,15/03/2019 08:33:00,1552635180.0,4,2019.0,8,33,15/03/2019 08:56:00,1552636560.0,4,2019.0,8,56,0,Normal
UK,Crieff,Fast,5.92,5.92,14.295,0.0,0.0,2.415,22.0,15/03/2019 08:38:00,1552635480.0,4,2019.0,8,38,15/03/2019 14:33:00,1552656780.0,4,2019.0,14,33,0,Normal
UK,Dunkeld,Rapid,0.75,0.75,27.92,0.0,0.0,37.227,50.0,15/03/2019 08:46:00,1552635960.0,4,2019.0,8,46,15/03/2019 09:31:00,1552638660.0,4,2019.0,9,31,0,Normal
UK,Auchterarder,Rapid,0.15,0.15,3.65,0.0,0.0,24.333,50.0,15/03/2019 08:52:00,1552636320.0,4,2019.0,8,52,15/03/2019 09:01:00,1552636860.0,4,2019.0,9,1,0,Normal
UK,Crieff,Rapid,0.65,0.65,5.25,0.0,0.0,8.077,50.0,15/03/2019 08:52:00,1552636320.0,4,2019.0,8,52,15/03/2019 09:31:00,1552638660.0,4,2019.0,9,31,0,Normal
UK,Kinross,Fast,7.35,7.35,0.0,0.58,0.0,0.0,22.0,15/03/2019 08:58:00,1552636680.0,4,2019.0,8,58,15/03/2019 16:19:00,1552663140.0,4,2019.0,16,19,0,Normal
UK,Perth,Fast,7.12,7.12,3.61,0.0,0.0,0.507,22.0,15/03/2019 09:02:00,1552636920.0,4,2019.0,9,2,15/03/2019 16:09:00,1552662540.0,4,2019.0,16,9,0,Normal
UK,Perth,Fast,9.72,9.72,17.66,0.0,0.0,1.817,7.0,15/03/2019 09:03:00,1552636980.0,4,2019.0,9,3,15/03/2019 18:46:00,1552671960.0,4,2019.0,18,46,0,Normal
UK,Kinross,Fast,4.62,4.62,7.73,0.0,0.0,1.673,22.0,15/03/2019 09:05:00,1552637100.0,4,2019.0,9,5,15/03/2019 13:42:00,1552653720.0,4,2019.0,13,42,0,Normal
UK,Perth,Fast,3.48,3.48,15.24,0.74,11.28,4.379,22.0,15/03/2019 09:41:00,1552639260.0,4,2019.0,9,41,15/03/2019 13:10:00,1552651800.0,4,2019.0,13,10,0,Normal
UK,Blairgowrie,Rapid,0.45,0.45,7.34,0.0,0.0,16.311,50.0,15/03/2019 09:42:00,1552639320.0,4,2019.0,9,42,15/03/2019 10:09:00,1552640940.0,4,2019.0,10,9,0,Normal
UK,Crieff,Rapid,0.7,0.7,28.17,0.0,0.0,40.243,50.0,15/03/2019 09:46:00,1552639560.0,4,2019.0,9,46,15/03/2019 10:28:00,1552642080.0,4,2019.0,10,28,0,Normal
UK,Perth,Rapid,0.27,0.27,4.22,0.0,0.0,15.63,50.0,15/03/2019 09:48:00,1552639680.0,4,2019.0,9,48,15/03/2019 10:04:00,1552640640.0,4,2019.0,10,4,0,Normal
UK,Perth,Rapid,0.62,0.62,19.03,0.0,0.0,30.694,50.0,15/03/2019 10:04:00,1552640640.0,4,2019.0,10,4,15/03/2019 10:41:00,1552642860.0,4,2019.0,10,41,0,Normal
UK,Perth,Rapid,0.23,0.23,9.22,0.92,8.48,40.087,50.0,15/03/2019 10:18:00,1552641480.0,4,2019.0,10,18,15/03/2019 10:32:00,1552642320.0,4,2019.0,10,32,0,Normal
UK,Pitlochry,Rapid,0.42,0.42,8.63,0.78,6.73,20.548,50.0,15/03/2019 10:22:00,1552641720.0,4,2019.0,10,22,15/03/2019 10:47:00,1552643220.0,4,2019.0,10,47,0,Normal
UK,Perth,Fast,0.97,0.97,7.092,0.0,0.0,7.311,22.0,15/03/2019 10:25:00,1552641900.0,4,2019.0,10,25,15/03/2019 11:23:00,1552645380.0,4,2019.0,11,23,0,Normal
UK,Auchterarder,Rapid,0.28,0.28,3.6,0.0,0.0,12.857,50.0,15/03/2019 10:28:00,1552642080.0,4,2019.0,10,28,15/03/2019 10:45:00,1552643100.0,4,2019.0,10,45,0,Normal
UK,Perth,Rapid,1.25,1.25,34.98,1.0,34.98,27.984,50.0,15/03/2019 10:30:00,1552642200.0,4,2019.0,10,30,15/03/2019 11:45:00,1552646700.0,4,2019.0,11,45,0,Normal
UK,Perth,Rapid,0.52,0.52,23.0,0.0,0.0,44.231,50.0,15/03/2019 10:32:00,1552642320.0,4,2019.0,10,32,15/03/2019 11:03:00,1552644180.0,4,2019.0,11,3,0,Normal
UK,Kinross,Rapid,0.8,0.8,17.126,0.0,0.0,21.407,50.0,15/03/2019 10:41:00,1552642860.0,4,2019.0,10,41,15/03/2019 11:29:00,1552645740.0,4,2019.0,11,29,0,Normal
UK,Blairgowrie,Rapid,0.17,0.17,2.52,0.12,0.3,14.824,50.0,15/03/2019 10:46:00,1552643160.0,4,2019.0,10,46,15/03/2019 10:56:00,1552643760.0,4,2019.0,10,56,0,Normal
UK,Kinross,Fast,0.45,0.45,1.48,0.0,0.0,3.289,22.0,15/03/2019 11:07:00,1552644420.0,4,2019.0,11,7,15/03/2019 11:34:00,1552646040.0,4,2019.0,11,34,0,Normal
UK,Kinross,Rapid,1.02,1.02,24.49,0.0,0.0,24.01,50.0,15/03/2019 11:14:00,1552644840.0,4,2019.0,11,14,15/03/2019 12:15:00,1552648500.0,4,2019.0,12,15,0,Normal
UK,Pitlochry,Rapid,0.35,0.35,4.55,0.0,0.0,13.0,50.0,15/03/2019 11:21:00,1552645260.0,4,2019.0,11,21,15/03/2019 11:42:00,1552646520.0,4,2019.0,11,42,0,Normal
UK,Kinross,Rapid,0.7,0.7,18.41,0.98,18.04,26.3,50.0,15/03/2019 11:29:00,1552645740.0,4,2019.0,11,29,15/03/2019 12:11:00,1552648260.0,4,2019.0,12,11,0,Normal
UK,Blairgowrie,Rapid,0.4,0.4,6.62,0.33,2.18,16.55,50.0,15/03/2019 11:29:00,1552645740.0,4,2019.0,11,29,15/03/2019 11:53:00,1552647180.0,4,2019.0,11,53,0,Normal
UK,Auchterarder,Rapid,1.0,1.0,26.8,0.0,0.0,26.8,50.0,15/03/2019 11:29:00,1552645740.0,4,2019.0,11,29,15/03/2019 12:29:00,1552649340.0,4,2019.0,12,29,0,Normal
UK,Kinross,Fast,0.72,0.72,2.35,0.0,0.0,3.264,22.0,15/03/2019 11:41:00,1552646460.0,4,2019.0,11,41,15/03/2019 12:24:00,1552649040.0,4,2019.0,12,24,0,Normal
UK,Pitlochry,Rapid,0.63,0.63,13.13,0.25,3.28,20.841,50.0,15/03/2019 11:55:00,1552647300.0,4,2019.0,11,55,15/03/2019 12:33:00,1552649580.0,4,2019.0,12,33,0,Normal
UK,Crieff,Rapid,0.38,0.38,5.85,0.89,5.21,15.395,50.0,15/03/2019 12:02:00,1552647720.0,4,2019.0,12,2,15/03/2019 12:25:00,1552649100.0,4,2019.0,12,25,0,Normal
UK,Blairgowrie,Rapid,0.5,0.5,2.24,0.0,0.0,4.48,50.0,15/03/2019 12:17:00,1552648620.0,4,2019.0,12,17,15/03/2019 12:47:00,1552650420.0,4,2019.0,12,47,0,Normal
UK,Perth,Rapid,0.52,0.52,6.01,1.24,7.45,11.558,50.0,15/03/2019 12:25:00,1552649100.0,4,2019.0,12,25,15/03/2019 12:56:00,1552650960.0,4,2019.0,12,56,0,Normal
UK,Perth,Fast,2.3,2.3,6.58,0.0,0.0,2.861,22.0,15/03/2019 12:28:00,1552649280.0,4,2019.0,12,28,15/03/2019 14:46:00,1552657560.0,4,2019.0,14,46,0,Normal
UK,Pitlochry,Rapid,0.62,0.62,2.1,0.96,2.02,3.387,50.0,15/03/2019 12:41:00,1552650060.0,4,2019.0,12,41,15/03/2019 13:18:00,1552652280.0,4,2019.0,13,18,0,Normal
UK,Dunkeld,Rapid,1.0,1.0,11.399,0.88,10.03,11.399,50.0,15/03/2019 12:42:00,1552650120.0,4,2019.0,12,42,15/03/2019 13:42:00,1552653720.0,4,2019.0,13,42,0,Normal
UK,Perth,Fast,0.05,0.05,0.75,0.0,0.0,15.0,22.0,15/03/2019 12:43:00,1552650180.0,4,2019.0,12,43,15/03/2019 12:46:00,1552650360.0,4,2019.0,12,46,0,Normal
UK,Perth,Fast,0.25,0.25,3.107,0.65,2.02,12.428,22.0,15/03/2019 12:46:00,1552650360.0,4,2019.0,12,46,15/03/2019 13:01:00,1552651260.0,4,2019.0,13,1,0,Normal
UK,Perth,Rapid,1.23,1.23,17.352,0.2,3.47,14.107,50.0,15/03/2019 12:47:00,1552650420.0,4,2019.0,12,47,15/03/2019 14:01:00,1552654860.0,4,2019.0,14,1,0,Normal
UK,Perth,Fast,3.95,3.95,9.91,0.77,7.63,2.509,7.0,15/03/2019 13:01:00,1552651260.0,4,2019.0,13,1,15/03/2019 16:58:00,1552665480.0,4,2019.0,16,58,0,Normal
UK,Pitlochry,Rapid,1.07,1.07,23.411,0.0,0.0,21.879,50.0,15/03/2019 13:15:00,1552652100.0,4,2019.0,13,15,15/03/2019 14:19:00,1552655940.0,4,2019.0,14,19,0,Normal
UK,Perth,Rapid,0.15,0.15,4.69,0.82,3.85,31.267,50.0,15/03/2019 13:20:00,1552652400.0,4,2019.0,13,20,15/03/2019 13:29:00,1552652940.0,4,2019.0,13,29,0,Normal
UK,Auchterarder,Rapid,0.43,0.43,10.91,0.2,2.18,25.372,50.0,15/03/2019 13:26:00,1552652760.0,4,2019.0,13,26,15/03/2019 13:52:00,1552654320.0,4,2019.0,13,52,0,Normal
UK,Kinross,Rapid,0.32,0.32,4.86,0.0,0.0,15.188,50.0,15/03/2019 13:55:00,1552654500.0,4,2019.0,13,55,15/03/2019 14:14:00,1552655640.0,4,2019.0,14,14,0,Normal
UK,Blairgowrie,Rapid,0.22,0.22,4.58,1.23,5.63,20.818,50.0,15/03/2019 14:04:00,1552655040.0,4,2019.0,14,4,15/03/2019 14:17:00,1552655820.0,4,2019.0,14,17,0,Normal
UK,Pitlochry,Fast,1.95,1.95,19.01,1.23,23.38,9.749,22.0,15/03/2019 14:05:00,1552655100.0,4,2019.0,14,5,15/03/2019 16:02:00,1552662120.0,4,2019.0,16,2,0,Normal
UK,Perth,Fast,4.93,4.93,14.266,0.81,11.56,2.894,7.0,15/03/2019 14:10:00,1552655400.0,4,2019.0,14,10,15/03/2019 19:06:00,1552673160.0,4,2019.0,19,6,0,Normal
UK,Perth,Fast,0.92,0.92,5.243,1.07,5.61,5.699,22.0,15/03/2019 14:36:00,1552656960.0,4,2019.0,14,36,15/03/2019 15:31:00,1552660260.0,4,2019.0,15,31,0,Normal
UK,Blairgowrie,Rapid,0.68,0.68,2.36,0.0,0.0,3.471,50.0,15/03/2019 14:36:00,1552656960.0,4,2019.0,14,36,15/03/2019 15:17:00,1552659420.0,4,2019.0,15,17,0,Normal
UK,Kinross,Rapid,0.8,0.8,7.98,0.0,0.0,9.975,50.0,15/03/2019 14:55:00,1552658100.0,4,2019.0,14,55,15/03/2019 15:43:00,1552660980.0,4,2019.0,15,43,0,Normal
UK,Kinross,Rapid,0.12,0.12,0.375,0.0,0.0,3.125,50.0,15/03/2019 14:55:00,1552658100.0,4,2019.0,14,55,15/03/2019 15:02:00,1552658520.0,4,2019.0,15,2,0,Normal
UK,Perth,Rapid,0.35,0.35,6.72,0.0,0.0,19.2,50.0,15/03/2019 14:55:00,1552658100.0,4,2019.0,14,55,15/03/2019 15:16:00,1552659360.0,4,2019.0,15,16,0,Normal
UK,Perth,Fast,1.0,1.0,20.809,0.57,11.86,20.809,22.0,15/03/2019 14:57:00,1552658220.0,4,2019.0,14,57,15/03/2019 15:57:00,1552661820.0,4,2019.0,15,57,0,Normal
UK,Auchterarder,Rapid,0.25,0.25,2.48,0.0,0.0,9.92,50.0,15/03/2019 15:29:00,1552660140.0,4,2019.0,15,29,15/03/2019 15:44:00,1552661040.0,4,2019.0,15,44,0,Normal
UK,Perth,Rapid,0.42,0.42,9.34,0.51,4.76,22.238,50.0,15/03/2019 15:54:00,1552661640.0,4,2019.0,15,54,15/03/2019 16:19:00,1552663140.0,4,2019.0,16,19,0,Normal
UK,Auchterarder,Rapid,1.07,1.07,8.49,0.0,0.0,7.935,50.0,15/03/2019 15:56:00,1552661760.0,4,2019.0,15,56,15/03/2019 17:00:00,1552665600.0,4,2019.0,17,0,0,Normal
UK,Perth,Rapid,0.37,0.37,5.15,0.0,0.0,13.919,50.0,15/03/2019 15:56:00,1552661760.0,4,2019.0,15,56,15/03/2019 16:18:00,1552663080.0,4,2019.0,16,18,0,Normal
UK,Blairgowrie,Rapid,1.0,1.0,8.79,0.0,0.0,8.79,50.0,15/03/2019 16:01:00,1552662060.0,4,2019.0,16,1,15/03/2019 17:01:00,1552665660.0,4,2019.0,17,1,0,Normal
UK,Perth,Fast,0.87,0.87,5.786,0.0,0.0,6.651,22.0,15/03/2019 16:03:00,1552662180.0,4,2019.0,16,3,15/03/2019 16:55:00,1552665300.0,4,2019.0,16,55,0,Normal
UK,Perth,Fast,0.75,0.75,12.479,0.98,12.23,16.639,22.0,15/03/2019 16:10:00,1552662600.0,4,2019.0,16,10,15/03/2019 16:55:00,1552665300.0,4,2019.0,16,55,0,Normal
UK,Perth,Rapid,1.02,1.02,15.91,0.0,0.0,15.598,50.0,15/03/2019 16:12:00,1552662720.0,4,2019.0,16,12,15/03/2019 17:13:00,1552666380.0,4,2019.0,17,13,0,Normal
UK,Perth,Rapid,0.52,0.52,19.74,0.0,0.0,37.962,50.0,15/03/2019 16:19:00,1552663140.0,4,2019.0,16,19,15/03/2019 16:50:00,1552665000.0,4,2019.0,16,50,0,Normal
UK,Perth,Rapid,0.43,0.43,7.39,1.16,8.57,17.186,50.0,15/03/2019 16:22:00,1552663320.0,4,2019.0,16,22,15/03/2019 16:48:00,1552664880.0,4,2019.0,16,48,0,Normal
UK,Perth,Fast,6.12,6.12,35.611,0.48,17.09,5.819,22.0,15/03/2019 16:26:00,1552663560.0,4,2019.0,16,26,15/03/2019 22:33:00,1552685580.0,4,2019.0,22,33,0,Normal
UK,Perth,Rapid,0.28,0.28,5.08,1.12,5.69,18.143,50.0,15/03/2019 16:52:00,1552665120.0,4,2019.0,16,52,15/03/2019 17:09:00,1552666140.0,4,2019.0,17,9,0,Normal
UK,Perth,Fast,0.77,0.77,13.481,0.0,0.0,17.508,22.0,15/03/2019 16:57:00,1552665420.0,4,2019.0,16,57,15/03/2019 17:43:00,1552668180.0,4,2019.0,17,43,0,Normal
UK,Perth,Fast,0.4,0.4,8.302,0.44,3.65,20.755,22.0,15/03/2019 17:05:00,1552665900.0,4,2019.0,17,5,15/03/2019 17:29:00,1552667340.0,4,2019.0,17,29,0,Normal
UK,Perth,Fast,0.37,0.37,7.973,0.65,5.18,21.549,22.0,15/03/2019 17:11:00,1552666260.0,4,2019.0,17,11,15/03/2019 17:33:00,1552667580.0,4,2019.0,17,33,0,Normal
UK,Perth,Fast,3.3,3.3,11.414,0.55,6.28,3.459,7.0,15/03/2019 17:16:00,1552666560.0,4,2019.0,17,16,15/03/2019 20:34:00,1552678440.0,4,2019.0,20,34,0,Normal
UK,Perth,Fast,2.95,2.95,6.068,0.77,4.67,2.057,7.0,15/03/2019 17:19:00,1552666740.0,4,2019.0,17,19,15/03/2019 20:16:00,1552677360.0,4,2019.0,20,16,0,Normal
UK,Kinross,Rapid,0.7,0.7,13.11,0.74,9.7,18.729,50.0,15/03/2019 17:26:00,1552667160.0,4,2019.0,17,26,15/03/2019 18:08:00,1552669680.0,4,2019.0,18,8,0,Normal
UK,Perth,Rapid,0.63,0.63,27.29,1.22,33.29,43.317,50.0,15/03/2019 17:27:00,1552667220.0,4,2019.0,17,27,15/03/2019 18:05:00,1552669500.0,4,2019.0,18,5,0,Normal
UK,Pitlochry,Rapid,0.27,0.27,6.2,0.0,0.0,22.963,50.0,15/03/2019 17:45:00,1552668300.0,4,2019.0,17,45,15/03/2019 18:01:00,1552669260.0,4,2019.0,18,1,0,Normal
UK,Auchterarder,Rapid,0.27,0.27,4.6,0.0,0.0,17.037,50.0,15/03/2019 18:11:00,1552669860.0,4,2019.0,18,11,15/03/2019 18:27:00,1552670820.0,4,2019.0,18,27,0,Normal
UK,Dunkeld,Rapid,0.2,0.2,7.05,0.0,0.0,35.25,50.0,15/03/2019 18:19:00,1552670340.0,4,2019.0,18,19,15/03/2019 18:31:00,1552671060.0,4,2019.0,18,31,0,Normal
UK,Crieff,Rapid,0.28,0.28,4.84,0.0,0.0,17.286,50.0,15/03/2019 18:29:00,1552670940.0,4,2019.0,18,29,15/03/2019 18:46:00,1552671960.0,4,2019.0,18,46,0,Normal
UK,Perth,Fast,0.57,0.57,2.937,0.0,0.0,5.153,22.0,15/03/2019 18:31:00,1552671060.0,4,2019.0,18,31,15/03/2019 19:05:00,1552673100.0,4,2019.0,19,5,0,Normal
UK,Perth,Rapid,0.32,0.32,5.13,0.0,0.0,16.031,50.0,15/03/2019 19:20:00,1552674000.0,4,2019.0,19,20,15/03/2019 19:39:00,1552675140.0,4,2019.0,19,39,0,Normal
UK,Perth,Fast,0.12,0.12,1.5,0.62,0.93,12.5,22.0,15/03/2019 20:08:00,1552676880.0,4,2019.0,20,8,15/03/2019 20:15:00,1552677300.0,4,2019.0,20,15,0,Normal
UK,Perth,Rapid,0.72,0.72,11.193,0.24,2.69,15.546,50.0,15/03/2019 20:18:00,1552677480.0,4,2019.0,20,18,15/03/2019 21:01:00,1552680060.0,4,2019.0,21,1,0,Normal
UK,Perth,Rapid,0.52,0.52,14.25,0.0,0.0,27.404,50.0,15/03/2019 20:41:00,1552678860.0,4,2019.0,20,41,15/03/2019 21:12:00,1552680720.0,4,2019.0,21,12,0,Normal
UK,Kinross,Rapid,1.0,1.0,31.81,1.21,38.49,31.81,50.0,15/03/2019 21:23:00,1552681380.0,4,2019.0,21,23,15/03/2019 22:23:00,1552684980.0,4,2019.0,22,23,0,Normal
UK,Perth,Rapid,0.17,0.17,5.51,0.0,0.0,32.412,50.0,15/03/2019 21:46:00,1552682760.0,4,2019.0,21,46,15/03/2019 21:56:00,1552683360.0,4,2019.0,21,56,0,Normal
UK,Perth,Rapid,0.2,0.2,8.81,1.08,9.51,44.05,50.0,16/03/2019 03:31:00,1552703460.0,5,2019.0,3,31,16/03/2019 03:43:00,1552704180.0,5,2019.0,3,43,0,Normal
UK,Perth,Fast,99.77,99.77,28.35,0.0,0.0,0.284,7.0,16/03/2019 07:18:00,1552717080.0,5,2019.0,7,18,20/03/2019 11:04:00,1553076240.0,2,2019.0,11,4,0,Normal
UK,Auchterarder,Rapid,0.57,0.57,22.43,0.5,11.21,39.351,50.0,16/03/2019 08:00:00,1552719600.0,5,2019.0,8,0,16/03/2019 08:34:00,1552721640.0,5,2019.0,8,34,0,Normal
UK,Auchterarder,Rapid,0.35,0.35,0.268,0.0,0.0,0.766,50.0,16/03/2019 09:23:00,1552724580.0,5,2019.0,9,23,16/03/2019 09:44:00,1552725840.0,5,2019.0,9,44,0,Normal
UK,Perth,Fast,0.87,0.87,12.315,0.0,0.0,14.155,22.0,16/03/2019 09:38:00,1552725480.0,5,2019.0,9,38,16/03/2019 10:30:00,1552728600.0,5,2019.0,10,30,0,Normal
UK,Perth,Fast,1.72,1.72,24.685,0.83,20.49,14.352,22.0,16/03/2019 09:40:00,1552725600.0,5,2019.0,9,40,16/03/2019 11:23:00,1552731780.0,5,2019.0,11,23,0,Normal
UK,Kinross,Fast,2.95,2.95,0.0,0.44,0.0,0.0,22.0,16/03/2019 09:43:00,1552725780.0,5,2019.0,9,43,16/03/2019 12:40:00,1552736400.0,5,2019.0,12,40,0,Normal
UK,Aberfeldy,Rapid,1.0,1.0,13.77,0.84,11.57,13.77,50.0,16/03/2019 09:44:00,1552725840.0,5,2019.0,9,44,16/03/2019 10:44:00,1552729440.0,5,2019.0,10,44,0,Normal
UK,Auchterarder,Rapid,0.82,0.82,7.75,0.38,2.94,9.451,50.0,16/03/2019 09:47:00,1552726020.0,5,2019.0,9,47,16/03/2019 10:36:00,1552728960.0,5,2019.0,10,36,0,Normal
UK,Perth,Fast,7.72,7.72,30.17,0.0,0.0,3.908,22.0,16/03/2019 09:52:00,1552726320.0,5,2019.0,9,52,16/03/2019 17:35:00,1552754100.0,5,2019.0,17,35,0,Normal
UK,Kinross,Rapid,4.43,4.43,11.366,0.76,8.64,2.566,50.0,16/03/2019 10:06:00,1552727160.0,5,2019.0,10,6,16/03/2019 14:32:00,1552743120.0,5,2019.0,14,32,0,Normal
UK,Perth,Fast,3.62,3.62,26.121,0.0,0.0,7.216,22.0,16/03/2019 10:16:00,1552727760.0,5,2019.0,10,16,16/03/2019 13:53:00,1552740780.0,5,2019.0,13,53,0,Normal
UK,Perth,Rapid,0.37,0.37,7.44,0.18,1.34,20.108,50.0,16/03/2019 10:16:00,1552727760.0,5,2019.0,10,16,16/03/2019 10:38:00,1552729080.0,5,2019.0,10,38,0,Normal
UK,Perth,Rapid,0.65,0.65,28.89,0.29,8.38,44.446,50.0,16/03/2019 10:17:00,1552727820.0,5,2019.0,10,17,16/03/2019 10:56:00,1552730160.0,5,2019.0,10,56,0,Normal
UK,Perth,Fast,1.0,1.0,13.08,1.07,14.0,13.08,22.0,16/03/2019 10:21:00,1552728060.0,5,2019.0,10,21,16/03/2019 11:21:00,1552731660.0,5,2019.0,11,21,0,Normal
UK,Auchterarder,Rapid,0.37,0.37,11.19,0.0,0.0,30.243,50.0,16/03/2019 10:44:00,1552729440.0,5,2019.0,10,44,16/03/2019 11:06:00,1552730760.0,5,2019.0,11,6,0,Normal
UK,Perth,Fast,1.0,1.0,4.872,0.0,0.0,4.872,22.0,16/03/2019 11:02:00,1552730520.0,5,2019.0,11,2,16/03/2019 12:02:00,1552734120.0,5,2019.0,12,2,0,Normal
